29.10.2020	1.01199598	1.03596831
28.10.2020	0.96476254	0.89426795
27.10.2020	0.99702172	0.99104552
26.10.2020	0.98145790	0.94435402
23.10.2020	1.00349153	1.01045492
22.10.2020	1.00526488	1.01577499
21.10.2020	0.99785074	0.99353259
20.10.2020	1.00477343	1.01430061
19.10.2020	0.98371705	0.95113149
16.10.2020	1.00018039	1.00052149
15.10.2020	0.99851770	0.99553343
14.10.2020	0.99342236	0.98024741
13.10.2020	0.99373815	0.98119479
12.10.2020	1.01646291	1.04936907
09.10.2020	1.00883610	1.02648865
08.10.2020	1.00805314	1.02413978
07.10.2020	1.01745215	1.05233679
06.10.2020	0.98606012	0.95816071
05.10.2020	1.01802209	1.05404661
02.10.2020	0.99047661	0.97141019
01.10.2020	1.00534026	1.01600109
30.09.2020	1.00825454	1.02484088
29.09.2020	0.99518964	0.98564617
28.09.2020	1.01611109	1.04841052
25.09.2020	1.01597841	1.04801253
24.09.2020	1.00299104	1.00905038
23.09.2020	0.97628420	0.92892990
22.09.2020	1.01051960	1.03163605
21.09.2020	0.98843273	0.96537547
18.09.2020	0.98882045	0.96653861
17.09.2020	0.99158969	0.97484632
16.09.2020	0.99538227	0.98622408
15.09.2020	1.00521964	1.01573621
14.09.2020	1.01274192	1.03830305
11.09.2020	1.00053485	1.00168185
10.09.2020	0.98241825	0.94733200
09.09.2020	1.02014434	1.06051027
08.09.2020	0.97224748	0.91681971
04.09.2020	0.99186764	0.97568020
03.09.2020	0.96487605	0.89470542
02.09.2020	1.01536205	1.04616340
01.09.2020	1.00752275	1.02264550
31.08.2020	0.99772042	0.99340737
28.08.2020	1.00664649	1.02018558
27.08.2020	1.00158814	1.00501053
26.08.2020	1.01010962	1.03057493
25.08.2020	1.00351195	1.01078193
24.08.2020	1.00995857	1.03012182
21.08.2020	1.00335770	1.01031919
20.08.2020	1.00307550	1.00947260
19.08.2020	0.99551378	0.98678743
18.08.2020	1.00222026	1.00690687
