Risk of Ruin: 1.00, UPRO Daily Fail 1 / 50000 
62.	     66	    147	    239	    340	    451	    574	    694	    839	    980	   1127	   1276	   1435	
63.	     66	    148	    241	    342	    455	    578	    700	    847	    990	   1140	   1289	   1452	
64.	     66	    148	    242	    344	    458	    583	    707	    855	   1001	   1154	   1303	   1472	
65.	     66	    149	    243	    346	    462	    587	    715	    863	   1011	   1168	   1317	   1492	
66.	     67	    150	    244	    348	    466	    591	    723	    872	   1022	   1182	   1331	   1513	
67.	     67	    150	    245	    350	    469	    596	    730	    880	   1033	   1196	   1349	   1533	
68.	     67	    151	    247	    352	    473	    600	    738	    889	   1044	   1210	   1368	   1554	
69.	     67	    151	    248	    354	    477	    606	    746	    899	   1055	   1225	   1386	   1576	
70.	     67	    152	    249	    356	    481	    612	    754	    908	   1066	   1239	   1406	   1597	
71.	     67	    153	    251	    358	    484	    617	    762	    918	   1078	   1254	   1425	   1623	
72.	     68	    153	    252	    360	    488	    623	    770	    928	   1089	   1269	   1444	   1649	
73.	     68	    154	    254	    362	    492	    629	    777	    938	   1104	   1284	   1464	   1675	
74.	     68	    154	    255	    364	    496	    635	    785	    948	   1119	   1300	   1488	   1702	
75.	     68	    155	    256	    367	    500	    641	    792	    958	   1134	   1315	   1511	   1729	
76.	     68	    156	    258	    369	    504	    648	    800	    968	   1150	   1331	   1536	   1757	
77.	     69	    156	    259	    372	    507	    654	    808	    981	   1166	   1352	   1560	   1785	
78.	     69	    157	    261	    375	    511	    660	    815	    995	   1182	   1374	   1585	   1814	
79.	     69	    158	    262	    378	    515	    666	    823	   1008	   1198	   1396	   1611	   1843	
80.	     69	    158	    264	    381	    519	    673	    831	   1022	   1214	   1418	   1636	   1872	
81.	     70	    159	    265	    384	    522	    679	    839	   1036	   1231	   1441	   1662	   1902	
82.	     70	    159	    267	    387	    526	    686	    847	   1050	   1248	   1464	   1689	   1933	
83.	     70	    160	    268	    391	    530	    692	    861	   1065	   1265	   1492	   1716	   1979	
84.	     71	    161	    270	    394	    534	    699	    874	   1079	   1282	   1521	   1744	   2027	
85.	     71	    161	    271	    397	    538	    706	    888	   1094	   1300	   1550	   1772	   2076	
86.	     71	    162	    273	    400	    542	    712	    903	   1109	   1318	   1580	   1814	   2126	
87.	     71	    163	    275	    403	    546	    719	    917	   1124	   1360	   1611	   1858	   2177	
88.	     72	    163	    276	    406	    550	    726	    932	   1140	   1404	   1649	   1903	   2230	
89.	     72	    164	    278	    410	    558	    736	    944	   1155	   1449	   1689	   1949	   2283	
90.	     72	    165	    280	    413	    565	    746	    957	   1171	   1477	   1730	   2044	   2338	
91.	     72	    165	    282	    416	    573	    756	    971	   1200	   1506	   1772	   2144	   2453	
92.	     73	    167	    284	    420	    581	    767	    984	   1228	   1535	   1829	   2248	   2572	
93.	     73	    169	    286	    423	    589	    777	    997	   1258	   1564	   1888	   2358	   2830	
94.	     73	    171	    288	    426	    597	    788	   1011	   1288	   1594	   1949	   2473	   2968	
95.	     74	    172	    290	    430	    605	    799	   1025	   1319	   1646	   2044	   2594	   3112	
96.	     74	    174	    292	    433	    617	    814	   1058	   1351	   1699	   2144	   3065	   3424	
97.	     74	    176	    294	    437	    629	    830	   1092	   1384	   1754	   2248	   3621	   4143	
98.	     75	    178	    296	    440	    641	    846	   1127	   1417	   1929	   2358	   4278	   5013	
99.	     75	    180	    298	    461	    653	    862	   1182	   1486	   2023	   3797	   5054	   6065	
100.	     75	    182	    300	    484	    666	    878	   1240	   1559	   2122	   6116	      0	      0	
